TIME,L_T1,L_T2,L_T3,L_T4,L_T5,L_T6,L_T7,F_PU1,S_PU1,F_PU2,S_PU2,F_PU3,S_PU3,F_PU4,S_PU4,F_PU5,S_PU5,F_PU6,S_PU6,F_PU7,S_PU7,F_PU8,S_PU8,F_PU9,S_PU9,F_PU10,S_PU10,F_PU11,S_PU11,F_V2,S_V2,P_J280,P_J269,P_J300,P_J256,P_J289,P_J415,P_J302,P_J306,P_J307,P_J317,P_J14,P_J422,ATT_FLAG
04/09/15 10,2.634134531,3.241963387,3.339299679,2.664185524,2.823330402,5.436851501,3.27058816,121.2206345,1,0,0,0,0,0,0,0,0,0,0,51.09744263,1,35.01366425,1,0,0,30.49670982,1,0,0,54.54964066,1,2.989543676,21.03829384,28.06191444,74.06905365,28.01973534,83.17921448,17.56895447,79.51845551,17.45916176,65.84487152,30.46949768,29.56949806,0
04/09/15 11,2.141520739,3.264731169,3.103383541,2.129389524,2.862066269,5.334142685,2.531138897,115.2772827,1,0,0,0,0,0,0,0,0,0,0,47.53791809,1,35.12815094,1,0,0,30.15805244,1,0,0,77.36263275,1,2.99047327,24.46525574,28.78758621,74.28481293,28.75068855,90.71195221,21.12286949,82.8732605,21.01532173,70.50582123,31.28453255,30.38453293,0
04/09/15 12,2.010550499,3.423802614,3.301412344,3.257271051,3.336718321,5.5,3.620044708,116.337677,1,0,0,0,0,35.53554153,1,0,0,0,0,50.78617859,1,34.44647217,1,0,0,31.08544922,1,0,0,77.76610565,1,2.990310192,23.85835457,27.7368145,88.91015625,27.80446625,83.59214783,20.48579788,83.40674591,20.37204552,66.79564667,30.68595695,29.78595734,0
04/09/15 13,1.817555547,3.330743313,3.787379503,2.711552382,3.876009464,5.498072147,3.073128939,121.4893494,1,0,0,0,0,31.63451576,1,0,0,0,0,49.38440323,1,33.24184036,1,0,0,30.57275772,1,0,0,56.19987869,1,2.989500761,20.88190842,27.29725456,94.84792328,27.3458252,85.87593842,17.76431084,82.68160248,17.65401077,65.78916931,30.06003571,29.16003609,0
04/09/15 14,1.445851922,3.124640703,4.433340549,3.112006187,3.571649075,5.428421974,2.417500973,121.1128311,1,0,0,0,0,32.30307388,1,0,0,0,0,48.26455307,1,0,0,0,0,32.32010651,1,0,0,60.38441467,1,2.989560843,21.10100365,27.24907494,93.7671814,27.30277634,87.941185,24.18226624,59.70173645,24.06000519,66.19606781,30.02943039,29.12943077,0
04/09/15 15,1.076550484,2.909419537,5.033603668,3.814505577,2.4766078,5.348890781,1.809100628,118.4812546,1,0,0,0,0,29.24752617,1,0,0,0,0,44.41468811,1,0,0,0,0,32.72583008,1,0,0,71.78812408,1,2.989977121,22.62547684,27.44948959,98.48501587,27.49319839,94.78994751,25.46836662,62.1087532,25.34324837,66.01878357,30.20280838,29.30280685,0
04/09/15 16,1.108734965,3.283108711,5.300072193,4.553994656,1.825018764,5.26796484,1.254166961,93.93534851,1,93.9535675,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.62657928,1,0,0,70.47582245,1,2.976456881,36.22237396,31.68641663,67.86543274,31.68641663,70.88023376,27.66241074,57.95511246,27.53799438,68.57318115,33.9769516,33.07695007,0
04/09/15 17,1.330254316,3.991230965,4.752132416,4.030520916,1.562798142,5.482202053,1.682416558,96.28609467,1,96.30500031,1,0,0,0,0,0,0,0,0,0,0,36.08449936,1,0,0,30.05706978,1,0,0,58.65923309,1,2.975354195,34.96754456,31.41387558,66.47918701,31.41387558,71.53051758,20.03207779,80.10042572,19.9251976,69.74160767,33.64662552,32.74662399,0
04/09/15 18,1.419538975,4.60397768,4.180624485,4.030504704,1.761793852,5.5,2.877568722,98.6701355,1,98.68974304,1,0,0,0,0,0,0,0,0,0,0,36.03730774,1,0,0,29.03444099,1,0,0,48.43192291,1,2.974211931,33.68370819,31.30298424,65.90766144,31.30298424,66.69788361,19.31189728,79.46070099,19.21165276,72.24352264,33.4930954,32.59309387,0
04/09/15 19,1.309721947,5.070255756,3.609115839,3.046579599,1.834671497,5.5,3.69192934,97.53958893,1,97.55886078,1,0,0,0,0,0,0,0,0,47.94971466,1,35.01415253,1,0,0,30.93614578,1,0,0,63.45877075,1,2.974756718,34.29391861,30.10507584,65.33615112,30.06758308,91.28088379,19.59797859,81.5483017,19.48524094,66.41469574,32.53159332,31.6315918,0
04/09/15 20,1.282618523,5.230796337,3.037607193,4.125922203,2.28543067,5.421470165,2.963093758,94.61101532,1,94.62943268,1,0,0,0,0,0,0,0,0,48.72240829,1,35.61886978,1,0,0,30.32603645,1,0,0,73.14638519,1,2.976142406,35.86283875,30.53241539,72.67191315,30.49379539,90.27757263,20.87014198,81.76475525,20.76148415,69.70612335,33.0137825,32.11378098,0
04/09/15 21,1.467304468,5.480897903,3.392121553,4.053097725,2.654911757,5.5,3.851956129,98.82811737,1,98.84777069,1,0,0,35.29103851,1,0,0,0,0,0,0,35.27957153,1,0,0,30.76030922,1,0,0,53.33813095,1,2.974135399,33.59823608,30.54880333,92.14694977,30.6567688,70.62319183,19.01767349,80.50752258,18.90611839,66.423172,32.96361542,32.06361389,0
04/09/15 22,1.534570813,5.167908192,3.954706907,3.591478109,2.850845337,5.427195072,3.110900879,94.30020905,1,94.31853485,1,0,0,36.43069458,1,0,0,0,0,0,0,36.06487656,1,0,0,31.28413582,1,0,0,0,0,2.976287365,36.02833939,28.9476738,88.53695679,29.06218529,53.38367844,20.46928596,80.57731628,20.3541832,66.10366058,38.67630386,30.3552227,0
04/09/15 23,1.759941936,4.405280113,4.375906944,2.566988945,2.925513268,5.342693329,2.421014309,89.56928253,1,89.58625793,1,0,0,35.53017426,1,0,0,0,0,43.7624588,1,36.83790588,1,0,0,31.61348343,1,0,0,0,0,2.978443384,38.5231781,24.62739182,85.81009674,24.70506096,93.04698944,22.72308159,81.43595123,22.60572433,67.22441864,41.51397324,26.36175728,0
05/09/15 00,2.180397749,3.568865538,4.724649429,4.036057949,3.025887728,5.482091427,2.402398586,92.03508759,1,92.05276489,1,0,0,30.17002678,1,0,0,0,0,48.92594528,1,36.52074432,1,0,0,30.68843842,1,0,0,0,0,2.9773314,37.22856903,23.84101105,93.56699371,23.88285065,83.28948975,21.92570686,81.21207428,21.81463051,69.56710052,40.16139603,25.54480934,0
05/09/15 01,2.482695341,2.731869698,5.319847584,3.42415905,3.118860722,5.5,3.377420425,87.76906586,1,87.78553009,1,0,0,0,0,0,0,0,0,49.85678864,1,37.58058167,1,0,0,26.48482704,1,0,0,0,0,2.979239225,39.46048355,25.75495529,67.62950897,25.71465302,83.33478546,25.08148575,82.40246582,24.99696732,85.39989471,42.82251358,27.12917328,0
05/09/15 02,2.988876581,2.202637672,4.764628887,2.889264345,3.26876235,5.458425045,4.856800079,88.29444885,1,88.31105804,1,0,0,0,0,0,0,0,0,43.98733521,1,38.44611359,1,0,0,0,0,0,0,0,0,2.979008198,39.18754196,25.63505554,74.98074341,25.60309792,93.58872223,30.39567184,86.02783203,30.39567184,62.85139084,42.91973495,26.97113037,0
05/09/15 03,3.465875626,1.738807559,4.500040531,4.367488861,3.730165243,5.414817333,4.801353455,89.12140656,1,89.13824463,1,0,0,0,0,0,0,0,0,47.70640182,1,35.42809296,1,0,0,0,0,0,0,0,0,2.978642702,38.75697327,24.91688347,75.41806793,24.87973976,86.53596497,30.67894554,91.84672546,30.67894554,60.88798141,42.55879593,26.27665901,0
05/09/15 04,4.007155895,1.563637376,4.275406361,3.695685863,4.000094891,5.179368496,3.731892824,84.14191437,1,84.15737152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.980799913,41.32769012,26.56363678,74.32714081,26.56363678,69.46182251,36.81607056,62.35233307,36.81607056,59.00170135,46.15110779,27.75363731,0
05/09/15 05,4.643774986,1.563639283,4.002186775,3.049464703,3.162994623,4.863596439,2.414336205,113.5828705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.92672729,1,0,0,0,0,2.990731001,25.43089104,26.56363869,67.58708954,26.56363869,64.59418488,28.96018791,59.29308701,28.84067535,72.37356567,38.29826355,27.75363922,0
05/09/15 06,4.521927834,1.073147774,3.484130859,3.354513168,2.067953825,5.284211636,3.542761803,111.7719879,1,0,0,0,0,0,0,0,0,0,0,49.05213928,1,0,0,0,0,32.64582062,1,0,0,0,0,2.991002798,26.45722198,24.15489006,65.21115875,24.1157856,83.27848053,29.42889023,60.81626129,29.30433846,70.26992035,38.96640015,25.52364349,0
05/09/15 07,4.549625874,0.500143051,3.043158054,3.020887136,1.609939575,5.5,4.065471649,113.3289032,1,0,0,0,0,35.59973907,1,0,0,0,0,49.06734848,1,35.4991684,1,0,0,30.25253868,1,0,0,110.0213776,1,2.990769148,25.57518196,25.41162109,86.47286987,25.48221588,84.61606598,22.53606224,83.64055634,22.42789078,71.61177826,28.56011391,27.66011429,0
05/09/15 08,4.262804508,0.76005131,3.463435888,3.178432465,2.255748034,5.5,4.504951477,117.1330032,1,0,0,0,0,29.13783836,1,0,0,0,0,46.72341156,1,32.661026,1,0,0,30.69364357,1,0,0,94.87005615,1,2.990187168,23.40185928,25.58409119,96.77223969,25.62406921,89.03192139,20.84109306,86.6931839,20.72998238,68.46518707,28.49837303,27.59837151,0
05/09/15 09,3.82029438,0.951729655,4.169760704,4.08809948,3.308895826,5.5,4.174132347,115.8605194,1,0,0,0,0,28.95925522,1,0,0,0,0,48.45412445,1,35.38962555,1,0,0,27.61915207,1,0,0,98.10076141,1,2.990383863,24.13169479,25.81230164,97.24746704,25.84893417,86.1332016,21.63729668,82.92391968,21.54591751,78.77329254,28.76329613,27.86329651,0
05/09/15 10,3.518697739,1.182964325,4.872516155,4.387995243,3.743375063,5.409038544,4.636748791,120.1891937,1,0,0,0,0,30.33988762,1,0,0,0,0,49.24773026,1,37.09664536,1,0,0,0,0,0,0,80.89781189,1,2.989707708,21.63742638,25.66536331,95.14511108,25.70757103,84.49863434,24.34945297,82.52101135,24.34945297,61.48865891,28.53390121,27.63389969,0
05/09/15 11,3.033196449,1.25801909,5.321406364,4.107139111,3.849693298,5.215326309,3.8206985,114.6820374,1,0,0,0,0,0,0,0,0,0,0,49.83752441,1,37.99954987,1,0,0,0,0,0,0,93.07344055,1,2.990564108,24.80506134,27.45077896,67.71105957,27.41050529,85.06672668,27.0944252,83.57846069,27.0944252,50.58477402,30.06050873,29.16050911,0
05/09/15 12,2.831306934,1.687891603,4.768455982,4.015552044,3.949832201,4.879821777,2.07035017,121.7183456,1,0,0,0,0,0,0,0,0,0,0,49.88725281,1,32.9980278,1,0,0,30.78305054,1,0,0,65.25914001,1,2.989464045,20.74854088,26.70623207,68.211586,26.66588402,84.22543335,17.71903229,83.0316391,17.60732269,65.04528809,29.15456963,28.25457001,0
05/09/15 13,2.391719341,1.911838174,4.246157646,3.634807587,3.538458109,4.811540127,1.458039761,119.6117783,1,0,0,0,0,0,0,0,0,0,0,46.12023163,1,0,0,0,0,32.7445755,1,0,0,72.42436218,1,2.989799261,21.97202682,27.30090904,75.65033722,27.26602364,91.72126007,25.10750198,64.71607971,24.98225021,65.58968353,29.76130104,28.86129951,0
05/09/15 14,2.020266533,2.257749796,4.053189754,4.407495975,3.206309795,4.842357635,1.119194746,114.8932419,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.20033455,1,25.16190529,1,66.69242859,1,2.990531921,24.6845665,30.33036995,69.20269012,30.33036995,68.41364288,24.29907417,61.14134979,24.0210762,87.7407608,32.60141754,31.70141602,0
05/09/15 15,2.020325661,2.95114994,3.584099054,3.464122295,2.315951586,5.5,3.019051552,119.6400223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.52629852,1,0,0,49.795784,1,2.989794731,21.95567322,29.7398243,65.31114197,29.7398243,64.07326508,25.2609005,62.82483292,25.14414406,70.06380463,31.9352169,31.03521729,0
05/09/15 16,1.676595449,3.262450933,3.012590647,2.945965767,1.823402405,5.5,3.259598017,116.8871307,1,0,0,0,0,0,0,0,0,0,0,51.14773941,1,0,0,0,0,31.08235168,1,0,0,73.48426819,1,2.990225315,23.54310226,28.47450829,64.73963928,28.43225288,83.49004364,26.63107109,59.66020966,26.51733971,72.95137787,30.97433281,30.07433319,0
05/09/15 17,1.48710525,3.202377796,3.1297822,2.403992653,1.501065016,5.5,3.89107728,121.6344376,1,0,0,0,0,37.48875427,1,0,0,0,0,49.07684326,1,35.31384277,1,0,0,28.31521606,1,0,0,57.75762558,1,2.989477396,20.79741859,26.92066193,84.5790329,27.00226593,86.11827087,17.7026329,79.12385559,17.60693932,72.80686188,29.78194427,28.88194275,0
05/09/15 18,1.051378489,2.896456718,3.467624426,2.905627489,1.652706265,5.5,4.693216324,116.8199387,1,0,0,0,0,32.59852982,1,0,0,0,0,50.74391937,1,34.18540955,1,0,0,30.95222473,1,0,0,77.68060303,1,2.990235806,23.58168411,27.29426193,93.34812927,27.34583092,83.21611023,20.08697701,83.44741058,19.97412682,66.84683228,30.19470406,29.29470444,0
05/09/15 19,1.068353057,2.909298182,4.080842018,2.359482765,2.384827137,5.464729786,3.912689447,100.0574112,1,100.0774384,1,0,0,36.16107559,1,0,0,0,0,50.88975906,1,35.42548752,1,0,0,30.57881355,1,0,0,72.9101944,1,2.973536491,32.93149948,27.10543442,87.17660522,27.17651939,82.75440216,18.24450684,79.47919464,18.13416481,66.24934387,30.03907967,29.13908005,0
05/09/15 20,0.846410215,2.704151869,4.483214378,2.033885002,2.436888218,5.38577652,3.148468494,98.07842255,1,98.09786224,1,0,0,36.74305344,1,0,0,36.44852066,1,36.42474365,1,34.52368546,1,0,0,30.98693085,1,0,0,84.79521179,1,2.974497795,34.00339508,26.30265427,85.32850647,26.33759117,104.7692719,19.33024788,82.11994934,19.21716309,65.97275543,29.58396339,28.68396378,0
05/09/15 21,0.783574998,2.447895288,4.803263664,2.920899153,2.928737402,5.294876575,2.438852787,100.4717407,1,100.49189,1,0,0,31.52269554,1,0,0,34.5256691,1,34.50222397,1,35.21227646,1,0,0,29.6260891,1,0,0,76.38339233,1,2.97333312,32.70611572,26.21600151,93.93695831,26.22997093,106.8340302,18.21306419,79.81563568,18.10900497,69.29972076,29.30178452,28.40178299,0
05/09/15 22,0.567447603,2.293076038,5.405159473,3.78941679,2.975904226,5.5,3.262231827,98.4753952,1,98.49494934,1,0,0,0,0,0,0,0,0,50.11172867,1,35.46368027,1,0,0,30.24601173,1,0,0,77.30782318,1,2.974306107,33.78899384,27.69060326,76.88155365,27.64991951,84.7712326,18.94098854,80.10761261,18.83286095,68.03796387,30.20458794,29.30458832,0
05/09/15 23,0.514831483,2.573941946,5.217279911,3.663712263,3.030293941,5.5,3.166386843,98.89126587,1,98.91094208,1,0,0,0,0,0,0,0,0,49.74372101,1,33.92148209,1,0,0,30.34984589,1,0,0,74.12384033,1,2.974104881,33.5640564,27.86705208,74.97734833,27.82692146,85.66624451,19.07630539,82.87911224,18.96748924,67.83436584,30.36067963,29.4606781,0
06/09/15 00,0.442068458,2.825400829,4.929293156,3.835248709,3.592627764,5.5,3.036318064,99.50270081,1,99.52256012,1,0,0,0,0,0,0,0,0,47.40806961,1,35.00620651,1,0,0,25.3026123,1,0,0,69.92750549,1,2.973807573,33.23272705,28.0689888,77.8292923,28.03227615,90.22607422,19.71961212,81.66384125,19.64191818,83.10625458,30.52445793,29.62445831,0
06/09/15 01,0.377206743,3.15852499,4.929285526,4.308862686,3.852032423,5.499999523,4.999996662,99.63082123,1,99.65071869,1,0,0,0,0,0,0,0,0,0,0,35.73432541,1,0,0,0,0,0,0,52.48491287,1,2.973745108,33.16320419,30.13019753,66.65633392,30.13019753,54.10102844,24.46934319,85.09907532,24.46934319,55.52425766,32.33637619,31.43637466,0
06/09/15 02,0.490988374,3.626643181,4.357777119,2.47687006,3.55589366,5.033528328,2.759889603,96.10665131,1,96.12550354,1,0,0,0,0,0,0,0,0,50.86745834,1,0,0,0,0,0,0,0,0,79.87315369,1,2.975439072,35.0637207,29.09287834,77.19837952,29.05105019,84.67371368,29.32964134,65.355896,29.32964134,61.06506729,31.62692451,30.7269249,0
06/09/15 03,0.8021698,3.933641434,4.323974609,2.564270735,3.555886269,4.87254858,2.97896409,98.44743347,1,98.46697998,1,0,0,0,0,0,0,0,0,50.70049667,1,0,0,0,0,0,0,0,0,69.62166595,1,2.974319935,33.80416107,29.04123878,75.40726471,28.99966621,84.95648193,28.64959526,65.00196838,28.64959526,56.62820435,31.517313,30.61731339,0
06/09/15 04,0.868547916,4.110469341,4.10965538,2.709777355,3.311058283,4.941814899,2.721734285,99.37658691,1,99.39640808,1,0,0,0,0,0,0,0,0,49.89466476,1,0,0,0,0,32.22592545,1,0,0,63.94115067,1,2.973869085,33.30112839,29.0974884,65.83669281,29.05713081,86.60482788,25.36861992,65.1110611,25.24701881,67.71847534,31.5394268,30.63942719,0
06/09/15 05,0.846114516,4.255363941,3.538146973,3.178985119,3.311049938,5.125579357,2.748823643,99.06127167,1,99.08100128,1,0,0,0,0,0,0,0,0,48.50905991,1,0,0,0,0,32.17960358,1,0,0,63.57813263,1,2.974022388,33.47200775,29.27568626,73.24185181,29.23738098,89.42551422,25.44887543,59.53617859,25.32759666,67.96346283,31.70648766,30.80648804,0
06/09/15 06,0.859590411,4.412159443,3.247380733,4.02895546,2.223173618,5.318619728,2.839137316,95.39199066,1,95.4106369,1,0,0,0,0,0,0,0,0,48.59154892,1,0,0,0,0,31.26423264,1,0,0,76.33834839,1,2.975776434,35.44612503,29.84206772,75.99051666,29.80363846,89.83207703,27.06502533,63.8988533,26.95005798,72.76733398,32.34024048,31.44024086,0
06/09/15 07,1.129648685,4.800122261,3.190274715,4.414061069,2.083976984,5.5,4.254145145,96.31375885,1,96.33267975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.96833801,1,0,0,55.02006531,1,2.975341082,34.9527092,31.95179367,76.090271,31.95179367,62.27370834,26.70954704,59.7130127,26.58974075,69.97138214,34.16857529,33.26857758,0
06/09/15 08,1.296406031,5.366456985,3.190267324,2.782174349,1.44747293,5.5,4.162120342,95.74263763,1,95.76138306,1,0,0,0,0,0,0,0,0,48.20883179,1,36.39904404,1,0,0,30.88586617,1,0,0,67.87036133,1,2.97561121,35.25862503,30.51330376,64.91731262,30.47543526,91.21562958,20.00317383,79.5102005,19.89077187,66.9854126,32.96342087,32.06342316,0
06/09/15 09,1.392954111,5.332090378,3.243628502,3.859131575,1.532063842,5.499481201,3.553232908,96.130867,1,96.14972687,1,0,0,38.35517883,1,0,0,0,0,51.19906235,1,36.54665375,1,0,0,28.27842522,1,0,0,71.70840454,1,2.975427628,35.05074692,29.39372826,85.42346191,29.47736168,84.43286133,20.51389694,79.74456787,20.41846275,75.75041962,32.36179733,31.46179771,0
06/09/15 10,1.509741187,5.161152363,3.603209972,3.32747674,1.648328662,5.496279716,4.985996723,95.25164032,1,95.27024078,1,0,0,38.22725296,1,0,0,0,0,50.23304749,1,34.9025116,1,0,0,0,0,0,0,77.80697632,1,2.975842237,35.52110291,29.40034485,85.67323303,29.48466873,86.36784363,26.96660995,89.04545593,26.96660995,51.51351166,32.38916779,31.48916817,0
06/09/15 11,1.712665319,5.05639267,3.959663153,3.634860277,2.775993586,4.91118145,2.159371614,97.29811859,1,97.31732178,1,0,0,34.10000229,1,0,0,0,0,50.22645569,1,32.7678833,1,0,0,31.13030624,1,0,0,69.61175537,1,2.974872112,34.42392731,29.28043365,92.89971924,29.34089279,86.23696136,20.45534134,86.13878632,20.34168434,66.95019531,32.15532684,31.25532722,0
06/09/15 12,1.659387112,4.904236317,4.542234898,3.867066622,3.740534306,5.074360371,2.229094267,99.06243134,1,99.08216095,1,0,0,35.5164032,1,0,0,0,0,50.993927,1,34.3275795,1,0,0,31.11033821,1,0,0,64.41561127,1,2.974021912,33.47137833,28.8866272,90.09334564,28.9538517,84.32223511,19.14899063,82.27089691,19.03507042,65.37454987,31.76686287,30.86686325,0
06/09/15 13,1.516911507,4.681518078,5.026521206,3.328118801,3.768276215,4.981746197,1.580739141,97.1361084,1,97.15526581,1,0,0,33.18396759,1,0,0,0,0,46.44910812,1,0,0,0,0,32.73849487,1,0,0,72.56050873,1,2.974949598,34.51108932,29.09857368,94.21816254,29.15955734,93.04773712,26.44378471,64.60082245,26.31857872,66.94810486,31.93507195,31.03507233,0
06/09/15 14,1.621116638,4.813354015,5.185918331,4.47421217,3.34679985,5.114975452,1.568839073,97.02655792,1,97.04568481,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.02542496,1,0,0,53.43891144,1,2.97500205,34.56999969,31.85190773,74.08203888,31.85190773,71.99647522,26.49721909,59.47689056,26.36997414,65.95160675,34.06202698,33.16202545,0
06/09/15 15,1.738140225,5.3711586,4.857542992,4.474192619,2.251758814,5.038860321,1.02302587,97.97176361,1,97.99116516,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.04043961,1,0,0,47.30037308,1,2.974549055,34.06094742,31.99738121,66.58457947,31.99738121,54.25817871,26.20034027,61.66513824,26.0729866,65.5982666,34.18320465,33.28320313,0
06/09/15 16,1.804151297,5.428075314,4.286034584,2.812832117,1.565450907,5.364891052,1.365095377,95.80812073,1,95.82688904,1,0,0,0,0,0,0,0,0,50.92856979,1,0,0,0,0,24.94962692,1,24.91136742,1,0,0,2.975580215,35.22358322,28.3717041,69.9356308,28.32978249,83.82971954,23.8801899,62.2184906,23.60734749,87.96311188,38.06783295,29.75332642,0
06/09/15 17,1.891254902,4.887981415,3.83353734,2.560360193,2.045479536,5.5,3.206245422,96.28936005,1,96.30827332,1,0,0,0,0,0,0,0,0,48.23867035,1,33.96712875,1,0,0,31.16504097,1,0,0,0,0,2.975352526,34.96578979,28.02822685,76.73353577,27.99031258,88.67350006,20.2456646,83.97187042,20.13137817,66.29071808,37.72441101,29.39152718,0
06/09/15 18,1.982699394,4.377886295,3.833529711,3.407224178,2.803457499,5.410665989,2.514069319,96.16002655,1,96.17890167,1,0,0,0,0,0,0,0,0,50.10292816,1,35.00692368,1,0,0,28.43022728,1,0,0,0,0,2.975413799,35.0351181,27.38283348,76.55809784,27.34216309,84.48087311,20.78486633,82.73842621,20.68845367,75.54898071,37.83486557,28.75874329,0
06/09/15 19,2.090605021,3.846719027,3.772868395,3.306771517,3.286071301,5.5,4.738540173,94.98352814,1,95.00205231,1,0,0,0,0,0,0,0,0,49.05946732,1,34.6163063,1,0,0,31.12431526,1,0,0,0,0,2.975968122,35.66422272,26.92792892,73.31967926,26.88881302,86.03759003,20.79286194,83.42565918,20.67884636,66.97103882,38.47792816,28.29673195,0
06/09/15 20,2.246954679,3.327277422,3.474480391,3.663192034,3.819179535,5.486389637,3.990816832,94.80513763,1,94.8236084,1,0,0,0,0,0,0,0,0,50.03717422,1,35.11626053,1,0,0,30.98005104,1,0,0,0,0,2.976051569,35.75937271,26.33706856,72.9323349,26.29649544,83.56370544,20.85840797,82.63248444,20.74536896,67.52409363,38.62176514,27.71252632,0
06/09/15 21,2.470566273,2.796067238,3.171843529,3.090081215,3.627860069,5.5,3.912945271,87.26432037,1,87.28064728,1,0,0,0,0,0,0,0,0,45.36131668,1,0,0,0,0,33.77210236,1,0,0,0,0,2.979459524,39.72188187,26.13655663,67.10583496,26.10272408,91.84445953,31.35547447,65.42785645,31.22284698,68.01287842,43.49879837,27.48119736,0
06/09/15 22,3.017719507,2.135805845,3.094720125,4.32366848,3.62785244,5.5,3.33416605,84.98155975,1,84.99724579,1,0,0,35.56027603,1,0,0,0,0,47.84469223,1,0,0,0,0,28.33628082,1,0,0,0,0,2.980443716,40.89793396,21.89943504,83.02961731,21.97159195,83.37918854,33.47502899,64.59152985,33.37920761,88.52105713,45.08352661,23.67667961,0
06/09/15 23,3.679936886,1.252886891,3.383636951,3.833599567,3.238273144,5.445122719,4.874681473,92.34918976,1,92.36695099,1,0,0,33.80331802,1,0,0,0,0,47.93846893,1,0,0,0,0,0,0,0,0,0,0,2.977187872,37.0627594,21.21400642,85.32434845,21.27621841,82.51005554,32.89194489,62.41802597,32.89194489,62.49415588,41.05124664,22.96395493,0
07/09/15 00,3.977554083,0.532424271,3.766714573,3.19700551,2.516469717,5.336298943,4.432027817,96.38043213,1,96.39936829,1,0,0,34.9375,1,0,0,0,0,46.08483124,1,0,0,0,0,0,0,0,0,108.2995682,1,2.975309372,34.91695786,25.56038284,87.76679993,25.6315155,90.14736938,31.23887825,63.25992584,31.23887825,61.95661545,28.65350533,27.75350571,0
07/09/15 01,3.900285006,0.816211164,4.209029198,4.252676964,2.074460983,5.18881321,3.914636374,96.30554199,1,96.32445526,1,0,0,35.90706253,1,0,0,0,0,49.53053284,1,0,0,0,0,0,0,0,0,107.6994629,1,2.975344896,34.95711517,25.60790062,86.12930298,25.67956924,83.93084717,31.21403694,61.84399796,31.21403694,50.64708328,28.74873924,27.84873962,0
